brand,os,utility,warranty,display_size,ppi,aspect_ratio,antiglare,touch_screen,ram,hdd,ssd,graphic,cache,core,hdmi,mcr,wifi,backlit_keyboard,inbuilt_microphone,thunderbolt,fingerprint_sensor,ethernet,display_port,num_of_cell,battery_capacity,pixel_width,pixel_height,usb2,type_c,processor_brand,processor_model,processor_gen,price
4.0,1.0,3.0,1.0,1.0,141,1.0,1,0,8,0,64,1.0,12.0,2.0,0,0,1,0,1,0,0,0,0,3.0,42.0,1920.0,1080.0,0,0,2.0,15.0,3.0,20990.0
4.0,1.0,3.0,1.0,1.0,141,1.0,1,0,4,0,64,1.0,12.0,2.0,0,0,1,0,1,0,0,0,0,3.0,42.0,1920.0,1080.0,0,0,2.0,15.0,3.0,15990.0
4.0,1.0,3.0,1.0,1.0,141,1.0,1,0,4,0,128,1.0,12.0,2.0,0,0,1,0,1,0,0,0,0,3.0,42.0,1920.0,1080.0,0,0,2.0,15.0,3.0,16990.0
4.0,1.0,3.0,1.0,2.0,157,1.0,1,0,4,0,128,1.0,12.0,2.0,0,0,1,0,1,0,0,0,0,3.0,50.0,1920.0,1080.0,0,0,2.0,15.0,3.0,16990.0
4.0,1.0,3.0,1.0,2.0,157,1.0,1,0,4,0,64,1.0,12.0,2.0,0,0,1,0,1,0,0,0,0,3.0,50.0,1920.0,1080.0,0,0,2.0,15.0,3.0,18990.0
4.0,2.0,3.0,1.0,0.0,142,0.0,1,0,8,0,512,1.0,10.0,6.0,1,0,1,1,1,0,0,0,0,3.0,42.0,1920.0,1200.0,1,0,2.0,18.0,12.0,43990.0
9.0,2.0,2.0,2.0,1.0,141,1.0,0,0,8,0,512,2.0,18.0,12.0,1,0,1,1,1,0,0,0,1,4.0,54.0,1920.0,1080.0,1,0,2.0,19.0,12.0,94990.0
9.0,2.0,2.0,2.0,0.0,142,0.0,0,0,16,0,512,2.0,24.0,10.0,1,0,1,1,1,0,0,1,1,4.0,54.0,1920.0,1200.0,0,2,2.0,20.0,13.0,130000.0
10.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,256,0.0,8.0,6.0,1,1,1,1,1,0,0,1,0,3.0,41.0,1920.0,1080.0,0,0,0.0,4.0,5.0,33400.0
15.0,2.0,3.0,1.0,2.0,162,1.0,1,1,16,0,512,1.0,12.0,6.0,1,1,1,1,1,0,1,0,0,3.0,52.5,1920.0,1200.0,0,0,2.0,18.0,13.0,58990.0
15.0,2.0,1.0,1.0,2.0,162,1.0,1,0,16,0,512,0.0,16.0,8.0,1,1,1,1,1,0,1,0,0,3.0,52.5,1920.0,1200.0,0,0,0.0,5.0,7.0,69990.0
4.0,2.0,2.0,1.0,0.0,283,0.0,1,0,16,0,512,2.0,24.0,10.0,1,1,1,1,1,1,1,0,0,4.0,70.0,1920.0,1200.0,0,0,2.0,20.0,12.0,103000.0
8.0,2.0,0.0,2.0,2.0,162,0.0,1,0,16,0,512,1.0,12.0,10.0,1,0,1,1,1,0,1,1,0,4.0,64.0,1920.0,1200.0,0,0,2.0,19.0,13.0,86990.0
15.0,2.0,1.0,1.0,2.0,162,1.0,1,0,16,0,512,0.0,16.0,8.0,1,0,1,1,1,0,1,0,0,3.0,56.6,1920.0,1200.0,0,0,0.0,5.0,7.0,63990.0
15.0,2.0,3.0,1.0,2.0,170,1.0,0,0,16,0,512,1.0,18.0,12.0,1,0,1,1,1,1,0,0,0,4.0,70.58211920529801,1920.0,1200.0,0,0,2.0,20.0,13.0,96990.0
15.0,2.0,1.0,1.0,1.0,157,1.0,1,0,16,0,512,0.0,4.0,4.0,1,1,1,0,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,0.0,4.0,7.0,51990.0
15.0,2.0,1.0,1.0,1.0,157,1.0,1,0,8,0,512,0.0,4.0,4.0,1,1,1,0,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,0.0,4.0,7.0,48990.0
10.0,2.0,2.0,1.0,1.0,141,1.0,1,0,8,0,512,2.0,16.0,6.0,1,1,1,1,1,0,0,1,0,4.0,52.5,1920.0,1080.0,0,0,0.0,4.0,7.0,62990.0
4.0,2.0,3.0,1.0,0.0,142,0.0,1,0,16,0,512,2.0,12.0,8.0,1,1,1,1,1,0,1,0,0,3.0,50.0,1920.0,1200.0,0,1,2.0,19.0,12.0,79990.0
4.0,2.0,3.0,1.0,0.0,142,0.0,1,0,16,0,512,2.0,12.0,8.0,1,1,1,1,1,0,1,0,0,3.0,50.0,1920.0,1200.0,0,0,2.0,19.0,12.0,79990.0
4.0,2.0,2.0,1.0,0.0,283,0.0,1,0,16,0,512,2.0,12.0,8.0,1,1,1,1,1,1,1,0,0,4.0,70.0,1920.0,1200.0,0,0,2.0,19.0,12.0,94990.0
16.0,2.0,2.0,2.0,1.0,141,1.0,1,0,16,0,512,2.0,12.0,6.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,19.0,11.0,63500.0
16.0,2.0,2.0,2.0,1.0,141,1.0,1,0,16,0,512,2.0,24.0,10.0,1,0,1,1,1,1,0,1,0,3.0,53.5,1920.0,1080.0,1,0,2.0,20.0,12.0,91990.0
15.0,2.0,0.0,1.0,1.0,157,1.0,1,0,8,0,512,1.0,10.0,6.0,1,0,1,1,1,1,1,1,0,3.0,45.0,1920.0,1080.0,0,0,2.0,18.0,12.0,47750.0
15.0,2.0,3.0,1.0,2.0,243,0.0,0,1,16,0,512,0.0,16.0,8.0,1,0,1,1,1,1,1,0,0,4.0,70.58211920529801,2880.0,1800.0,2,0,0.0,5.0,7.0,95790.0
15.0,2.0,0.0,3.0,2.0,112,1.0,1,0,8,0,512,1.0,8.0,4.0,1,0,1,1,1,1,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,19.0,11.0,79000.0
4.0,2.0,1.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,16.0,6.0,1,0,1,1,1,0,0,0,0,3.0,70.0,1920.0,1080.0,2,0,0.0,4.0,5.0,72990.0
2.0,2.0,3.0,1.0,2.0,112,1.0,0,0,8,0,512,0.0,8.0,6.0,1,1,1,0,1,0,0,1,0,3.0,48.0,1366.0,768.0,0,0,0.0,4.0,5.0,41990.0
2.0,2.0,3.0,1.0,2.0,112,1.0,0,0,16,0,512,0.0,8.0,6.0,1,1,1,0,1,0,0,1,0,3.0,48.0,1366.0,768.0,0,0,0.0,4.0,5.0,44990.0
4.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,512,1.0,10.0,6.0,1,0,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,1,0,2.0,18.0,12.0,40990.0
4.0,2.0,3.0,1.0,2.0,141,1.0,1,0,8,0,512,0.0,4.0,4.0,1,0,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,1,0,0.0,1.0,7.0,38990.0
15.0,1.0,0.0,1.0,2.0,112,1.0,1,0,8,0,512,1.0,8.0,4.0,1,0,1,0,1,0,0,1,0,2.0,39.840625,1366.0,768.0,1,0,2.0,19.0,11.0,44600.0
10.0,2.0,2.0,1.0,0.0,182,1.0,1,0,32,0,1024,2.0,16.0,8.0,1,0,1,1,1,0,0,1,0,6.0,83.0,2560.0,1440.0,0,0,0.0,9.0,7.0,190721.0
10.0,2.0,2.0,1.0,1.0,141,1.0,1,0,8,0,512,0.0,16.0,6.0,1,1,1,1,1,0,0,1,0,3.0,52.5,1920.0,1080.0,0,0,0.0,4.0,5.0,54990.0
7.0,2.0,1.0,1.0,2.0,141,1.0,1,0,16,0,1024,1.0,12.0,10.0,1,1,1,1,1,0,1,0,0,4.0,54.0,1920.0,1080.0,0,0,2.0,20.0,13.0,84490.0
7.0,2.0,1.0,1.0,1.0,141,1.0,1,0,8,0,512,1.0,6.0,2.0,1,1,1,0,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,18.0,11.0,38990.0
8.0,2.0,0.0,2.0,2.0,162,0.0,1,1,16,0,1024,1.0,18.0,12.0,1,0,1,1,1,0,1,1,0,4.0,70.58211920529801,1920.0,1200.0,0,0,2.0,20.0,13.0,109990.0
4.0,2.0,2.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,12.0,6.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,19.0,11.0,61990.0
4.0,2.0,2.0,1.0,1.0,141,1.0,1,0,8,0,512,2.0,12.0,6.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,19.0,11.0,57990.0
10.0,2.0,2.0,1.0,1.0,141,1.0,1,0,8,0,512,2.0,16.0,6.0,1,1,1,1,1,0,0,1,0,4.0,52.5,1920.0,1080.0,0,0,0.0,4.0,7.0,64999.0
15.0,2.0,3.0,1.0,1.0,141,1.0,1,0,16,0,512,0.0,8.0,8.0,1,1,1,1,1,0,0,0,0,3.0,45.0,1920.0,1080.0,1,0,0.0,5.0,5.0,52990.0
10.0,2.0,1.0,1.0,0.0,137,1.0,1,0,16,0,512,2.0,30.0,16.0,1,0,1,1,1,1,0,1,0,6.0,83.0,1920.0,1080.0,0,0,2.0,20.0,13.0,176108.0
15.0,2.0,2.0,1.0,1.0,141,1.0,1,0,8,0,512,2.0,8.0,4.0,1,0,1,1,0,0,0,1,0,3.0,45.0,1920.0,1080.0,0,1,2.0,19.0,11.0,58850.0
4.0,2.0,1.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,16.0,6.0,1,0,1,1,1,0,1,0,0,3.0,50.0,1920.0,1080.0,0,1,0.0,4.0,5.0,60990.0
16.0,2.0,3.0,1.0,2.0,157,1.0,0,0,16,0,512,1.0,12.0,10.0,1,0,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,2,0,2.0,20.0,12.0,49990.0
4.0,2.0,3.0,1.0,2.0,141,1.0,1,0,8,0,512,0.0,4.0,4.0,1,0,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,1,0,0.0,1.0,7.0,38990.0
16.0,2.0,3.0,2.0,0.0,283,0.0,1,0,32,0,1024,2.0,24.0,14.0,1,0,1,1,1,0,1,1,0,4.0,99.9,3840.0,2400.0,0,0,2.0,21.0,13.0,249990.0
2.0,2.0,3.0,1.0,2.0,157,0.0,1,0,8,0,512,1.0,6.0,8.0,1,0,1,0,1,0,0,0,0,3.0,40.0,1920.0,1200.0,0,0,2.0,13.0,3.0,44990.0
15.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,512,1.0,6.0,2.0,1,1,1,0,1,0,0,0,0,2.0,45.0,1920.0,1080.0,0,0,2.0,18.0,11.0,39990.0
15.0,2.0,3.0,2.0,2.0,142,1.0,1,0,16,0,512,1.0,12.0,8.0,1,0,1,1,1,0,0,0,0,3.0,56.6,1920.0,1200.0,0,0,2.0,19.0,13.0,68990.0
15.0,2.0,3.0,1.0,2.0,162,1.0,0,0,16,0,512,1.0,24.0,10.0,1,0,1,1,1,0,0,0,0,4.0,56.6,1920.0,1200.0,0,0,2.0,20.0,13.0,87490.0
7.0,2.0,1.0,1.0,1.0,141,1.0,1,0,8,0,512,1.0,6.0,2.0,1,1,1,0,1,0,0,0,0,3.0,41.0,1920.0,1080.0,1,0,2.0,18.0,11.0,39399.0
7.0,2.0,1.0,1.0,1.0,141,1.0,0,0,8,0,1024,1.0,10.0,5.0,1,0,1,0,1,0,0,0,0,3.0,41.0,1920.0,1080.0,1,0,2.0,18.0,13.0,45990.0
7.0,2.0,1.0,1.0,1.0,147,1.0,1,0,8,0,1024,0.0,4.0,4.0,1,1,1,0,1,0,0,0,0,3.0,41.0,1920.0,1080.0,1,0,0.0,4.0,7.0,49490.0
7.0,2.0,1.0,1.0,1.0,141,1.0,1,0,8,0,512,0.0,4.0,4.0,1,1,1,1,1,0,0,0,0,3.0,41.0,1920.0,1080.0,1,0,0.0,1.0,5.0,35990.0
7.0,2.0,1.0,1.0,2.0,227,0.0,1,0,16,0,1024,1.0,18.0,12.0,1,0,1,1,1,1,1,0,0,4.0,70.58211920529801,2560.0,1600.0,0,0,2.0,20.0,13.0,98990.0
7.0,2.0,1.0,1.0,2.0,227,0.0,1,0,16,0,1024,1.0,12.0,12.0,1,0,1,1,1,1,1,0,0,4.0,54.0,2560.0,1600.0,0,0,2.0,19.0,13.0,86990.0
7.0,2.0,1.0,1.0,2.0,162,0.0,1,1,16,0,1024,1.0,12.0,10.0,1,1,1,1,1,1,1,0,0,4.0,54.0,1920.0,1200.0,0,0,2.0,19.0,13.0,84990.0
10.0,2.0,2.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,16.0,6.0,1,1,1,1,1,0,0,1,0,4.0,70.0,1920.0,1080.0,0,0,0.0,4.0,5.0,65290.0
15.0,2.0,3.0,1.0,2.0,170,1.0,0,0,16,0,512,1.0,12.0,12.0,1,0,1,1,1,1,0,0,0,4.0,70.58211920529801,1920.0,1200.0,0,0,2.0,19.0,13.0,82990.0
10.0,2.0,3.0,1.0,1.0,141,1.0,1,0,16,0,1024,1.0,12.0,10.0,1,0,1,1,0,0,0,0,0,3.0,41.0,1920.0,1080.0,0,0,2.0,19.0,13.0,74990.0
16.0,2.0,3.0,2.0,0.0,127,1.0,1,0,16,0,1024,2.0,24.0,10.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,1,0,2.0,20.0,12.0,138990.0
16.0,2.0,3.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,24.0,10.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,20.0,12.0,87990.0
16.0,2.0,3.0,2.0,1.0,141,1.0,1,0,16,0,512,2.0,24.0,10.0,1,0,1,1,1,0,0,1,0,3.0,51.0,1920.0,1080.0,0,0,2.0,20.0,12.0,94990.0
15.0,2.0,3.0,1.0,0.0,142,1.0,1,0,16,0,512,1.0,18.0,12.0,1,0,1,1,1,0,0,0,0,3.0,56.6,1920.0,1080.0,0,0,2.0,19.0,13.0,74990.0
16.0,2.0,3.0,2.0,0.0,127,1.0,1,0,16,0,1024,2.0,24.0,10.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,1,0,2.0,20.0,12.0,113990.0
16.0,2.0,3.0,2.0,0.0,127,1.0,1,0,8,0,1024,2.0,24.0,10.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,1,0,2.0,20.0,12.0,103990.0
16.0,2.0,3.0,2.0,0.0,127,1.0,1,0,16,0,1024,2.0,24.0,14.0,1,0,1,1,1,0,0,1,0,4.0,90.0,1920.0,1080.0,1,0,2.0,21.0,13.0,189990.0
16.0,2.0,3.0,2.0,0.0,127,1.0,1,0,8,0,1024,2.0,24.0,14.0,1,0,1,1,1,0,0,1,0,4.0,90.0,2560.0,1440.0,1,0,2.0,20.0,13.0,134990.0
16.0,2.0,3.0,2.0,1.0,141,1.0,1,0,8,0,512,2.0,12.0,6.0,1,0,1,1,1,0,0,1,0,3.0,52.4,1920.0,1080.0,0,0,2.0,19.0,12.0,49990.0
15.0,2.0,1.0,1.0,1.0,141,1.0,1,0,8,0,512,1.0,6.0,2.0,1,1,1,0,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,1,0,2.0,18.0,11.0,38890.0
10.0,2.0,2.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,18.0,12.0,1,1,1,1,1,0,0,1,0,4.0,70.0,1920.0,1080.0,0,0,2.0,19.0,13.0,116463.0
10.0,2.0,2.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,24.0,14.0,1,1,1,1,1,0,0,1,0,4.0,70.0,1920.0,1080.0,0,0,2.0,20.0,13.0,109990.0
10.0,2.0,3.0,1.0,0.0,182,1.0,1,0,32,0,1024,2.0,36.0,24.0,1,0,1,1,1,0,0,1,0,6.0,97.0,2560.0,1600.0,0,0,2.0,21.0,13.0,277278.0
10.0,2.0,3.0,1.0,0.0,182,1.0,1,0,16,0,512,2.0,24.0,14.0,1,0,1,1,1,0,0,1,0,6.0,83.0,1920.0,1080.0,0,0,2.0,19.0,13.0,153625.0
10.0,2.0,2.0,1.0,1.0,137,1.0,1,0,8,0,512,0.0,16.0,6.0,1,1,1,1,1,0,0,1,0,3.0,52.5,1920.0,1080.0,0,0,0.0,4.0,5.0,56999.0
9.0,2.0,2.0,2.0,1.0,188,1.0,1,0,16,0,1024,2.0,18.0,12.0,1,0,1,1,1,1,0,1,1,4.0,99.0,2560.0,1440.0,0,0,2.0,19.0,12.0,149990.0
15.0,2.0,3.0,1.0,2.0,170,1.0,0,0,16,0,512,1.0,12.0,12.0,1,0,1,1,1,1,0,0,0,4.0,65.0,1920.0,1200.0,0,0,2.0,19.0,13.0,78990.0
15.0,2.0,1.0,1.0,2.0,162,1.0,1,0,16,0,512,0.0,16.0,6.0,1,0,1,1,1,0,1,0,0,3.0,56.6,1920.0,1200.0,0,0,0.0,4.0,7.0,58990.0
4.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,512,1.0,10.0,6.0,1,0,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,1,0,2.0,18.0,12.0,40990.0
10.0,2.0,3.0,1.0,2.0,255,1.0,1,1,16,0,512,1.0,12.0,10.0,0,0,1,1,1,1,0,0,0,4.0,70.58211920529801,2880.0,1800.0,0,0,2.0,20.0,12.0,108274.0
6.0,2.0,1.0,1.0,1.0,280,1.0,0,0,16,0,512,1.0,6.0,4.0,1,0,1,0,1,0,0,1,0,2.0,66.9,1920.0,1080.0,0,0,2.0,19.0,10.0,32999.0
10.0,2.0,2.0,1.0,0.0,137,1.0,1,0,16,0,512,2.0,12.0,8.0,1,0,1,1,1,0,0,1,0,6.0,83.0,1920.0,1080.0,0,0,2.0,19.0,13.0,101990.0
10.0,2.0,0.0,1.0,2.0,166,1.0,1,1,16,0,512,1.0,12.0,10.0,1,0,1,1,1,0,0,0,0,6.0,68.0,1920.0,1280.0,0,0,2.0,20.0,13.0,231746.0
4.0,2.0,2.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,16.0,6.0,1,0,1,1,1,0,1,0,0,3.0,70.0,1920.0,1080.0,2,0,0.0,4.0,5.0,69990.0
4.0,2.0,3.0,1.0,0.0,142,0.0,1,0,16,0,512,2.0,24.0,10.0,1,1,1,1,1,0,1,0,0,3.0,50.0,1920.0,1200.0,0,0,2.0,20.0,12.0,94990.0
2.0,2.0,3.0,1.0,0.0,142,1.0,1,0,16,0,1024,2.0,36.0,24.0,1,0,1,1,1,1,0,1,0,4.0,90.0,2560.0,1600.0,0,0,2.0,21.0,13.0,165601.0
16.0,2.0,3.0,2.0,1.0,141,1.0,1,0,8,0,512,2.0,24.0,10.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,1,0,2.0,20.0,12.0,85990.0
4.0,2.0,2.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,16.0,8.0,1,0,1,1,1,0,1,0,0,3.0,70.0,1920.0,1080.0,2,0,0.0,5.0,5.0,76990.0
15.0,2.0,3.0,2.0,2.0,142,1.0,1,0,16,0,512,1.0,12.0,8.0,1,0,1,1,1,0,0,0,0,3.0,56.6,1920.0,1200.0,0,0,2.0,19.0,13.0,71990.0
4.0,2.0,3.0,1.0,2.0,243,0.0,0,1,16,0,512,1.0,24.0,14.0,1,0,1,1,1,0,1,0,0,3.0,63.0,3840.0,2400.0,0,0,2.0,20.0,12.0,84990.0
4.0,2.0,1.0,1.0,1.0,141,1.0,1,0,8,0,512,1.0,6.0,2.0,1,1,1,1,1,0,1,0,0,2.0,37.0,1920.0,1080.0,0,0,2.0,18.0,11.0,37990.0
10.0,2.0,2.0,1.0,0.0,189,1.0,1,0,16,0,512,2.0,30.0,16.0,1,0,1,1,1,0,0,1,0,6.0,97.0,2560.0,1600.0,0,0,2.0,20.0,13.0,186592.0
10.0,2.0,1.0,1.0,2.0,157,1.0,0,1,16,0,512,1.0,12.0,10.0,1,0,1,1,1,1,1,0,0,3.0,43.0,1920.0,1080.0,0,0,2.0,19.0,13.0,79990.0
15.0,2.0,2.0,1.0,1.0,184,0.0,1,0,16,0,512,2.0,12.0,8.0,1,0,1,1,1,1,0,1,0,3.0,60.0,1920.0,1080.0,0,0,2.0,19.0,12.0,91490.0
15.0,2.0,2.0,1.0,1.0,184,0.0,1,0,16,0,512,2.0,12.0,8.0,1,0,1,1,1,1,0,1,0,3.0,60.0,1920.0,1080.0,0,0,2.0,19.0,12.0,97990.0
9.0,2.0,3.0,2.0,1.0,141,1.0,1,0,8,0,512,2.0,18.0,12.0,1,0,1,1,1,0,0,1,1,4.0,99.0,1920.0,1080.0,0,0,2.0,19.0,12.0,117574.0
4.0,2.0,3.0,1.0,1.0,141,1.0,1,0,16,0,512,1.0,12.0,10.0,1,0,1,1,1,0,1,0,0,3.0,42.0,1920.0,1080.0,1,0,2.0,19.0,12.0,59990.0
15.0,2.0,2.0,1.0,1.0,184,0.0,1,0,16,0,512,2.0,16.0,8.0,1,0,1,1,1,1,0,1,0,3.0,60.0,1920.0,1080.0,0,0,0.0,5.0,7.0,99990.0
16.0,2.0,2.0,2.0,0.0,189,0.0,1,0,32,0,1024,2.0,36.0,24.0,1,1,1,1,1,0,0,1,0,4.0,90.0,2560.0,1600.0,0,0,2.0,21.0,13.0,279990.0
16.0,2.0,2.0,2.0,0.0,178,0.0,1,0,32,0,2048,2.0,36.0,24.0,1,1,1,1,1,1,0,1,0,4.0,90.0,2560.0,1600.0,0,0,2.0,21.0,13.0,344990.0
2.0,2.0,3.0,1.0,1.0,141,1.0,0,0,8,0,512,2.0,8.0,4.0,1,0,1,1,1,0,1,1,0,2.0,39.840625,1920.0,1080.0,0,0,2.0,19.0,11.0,44990.0
15.0,2.0,1.0,1.0,2.0,157,1.0,1,0,16,0,512,0.0,16.0,6.0,1,0,1,1,1,0,1,0,0,3.0,47.0,1920.0,1080.0,0,0,0.0,4.0,7.0,60990.0
4.0,2.0,3.0,1.0,1.0,141,1.0,1,0,4,0,256,1.0,4.0,2.0,1,0,1,0,1,0,0,0,0,2.0,39.840625,1920.0,1080.0,1,0,2.0,14.0,3.0,23990.0
10.0,2.0,2.0,1.0,0.0,141,1.0,1,0,16,0,512,2.0,16.0,8.0,1,0,1,1,1,0,0,1,0,6.0,83.0,1920.0,1080.0,0,0,0.0,5.0,7.0,128599.0
10.0,2.0,3.0,1.0,0.0,182,1.0,1,0,16,0,512,2.0,30.0,16.0,1,0,1,1,1,0,0,1,0,6.0,83.0,1920.0,1080.0,0,0,2.0,20.0,13.0,138990.0
10.0,2.0,3.0,1.0,2.0,112,1.0,1,0,8,0,512,1.0,6.0,2.0,1,1,1,0,1,0,0,1,0,3.0,41.0,1366.0,768.0,0,0,2.0,18.0,11.0,51147.0
15.0,1.0,0.0,1.0,2.0,166,1.0,1,1,16,0,256,0.0,4.0,4.0,1,0,1,1,1,0,1,0,0,3.0,51.0,1920.0,1080.0,0,0,0.0,4.0,3.0,54990.0
13.0,2.0,3.0,1.0,1.0,141,1.0,0,0,16,0,1024,1.0,12.0,4.0,1,1,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,20.0,11.0,52990.0
2.0,2.0,2.0,1.0,1.0,141,1.0,1,0,8,0,512,2.0,12.0,8.0,1,0,1,1,1,1,0,0,0,4.0,57.5,1920.0,1080.0,0,0,2.0,19.0,12.0,66990.0
15.0,2.0,3.0,1.0,2.0,157,1.0,1,1,16,0,1024,1.0,8.0,4.0,1,1,1,1,1,0,1,0,0,4.0,70.58211920529801,1920.0,1080.0,0,0,2.0,19.0,11.0,119888.0
10.0,2.0,1.0,1.0,1.0,141,1.0,1,0,4,0,256,0.0,4.0,2.0,1,1,1,0,1,0,0,1,0,2.0,39.840625,1920.0,1080.0,0,0,0.0,3.0,3.0,23490.0
15.0,2.0,3.0,1.0,2.0,170,1.0,0,1,16,0,512,0.0,16.0,6.0,1,0,1,1,1,0,0,0,0,4.0,59.0,1920.0,1200.0,0,0,0.0,4.0,7.0,76889.0
7.0,2.0,1.0,1.0,2.0,227,0.0,1,0,16,0,512,1.0,18.0,12.0,1,0,1,1,1,1,1,0,0,4.0,70.58211920529801,2560.0,1600.0,0,0,2.0,20.0,13.0,96490.0
