brand,os,utility,warranty,display_size,ppi,aspect_ratio,antiglare,touch_screen,ram,hdd,ssd,graphic,cache,core,hdmi,mcr,wifi,backlit_keyboard,inbuilt_microphone,thunderbolt,fingerprint_sensor,ethernet,display_port,num_of_cell,battery_capacity,pixel_width,pixel_height,usb2,type_c,processor_brand,processor_model,processor_gen,price
7.0,2.0,1.0,1.0,2.0,227,0.0,1,0,16,0,512,1.0,12.0,12.0,1,0,1,1,1,1,1,0,0,4.0,70.58211920529801,2560.0,1600.0,0,0,2.0,19.0,13.0,84490.0
7.0,2.0,1.0,1.0,1.0,290,0.0,1,1,16,0,1024,2.0,24.0,14.0,0,1,1,1,1,1,1,0,0,6.0,86.0,3456.0,2160.0,0,3,2.0,20.0,13.0,256990.0
4.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,512,1.0,10.0,6.0,1,0,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,1,0,2.0,18.0,12.0,40900.0
7.0,2.0,3.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,8.0,4.0,1,0,1,1,1,0,0,0,0,4.0,70.58211920529801,1920.0,1080.0,0,0,2.0,19.0,11.0,69900.0
9.0,2.0,2.0,2.0,0.0,141,1.0,1,0,16,0,1024,2.0,24.0,14.0,0,0,1,1,1,1,0,0,0,6.0,99.0,3840.0,2400.0,0,3,2.0,20.0,12.0,211199.0
16.0,2.0,3.0,1.0,2.0,157,1.0,0,0,16,0,512,1.0,12.0,12.0,1,0,1,1,1,0,1,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,19.0,12.0,77990.0
10.0,2.0,3.0,1.0,0.0,182,1.0,1,0,16,0,1024,2.0,30.0,16.0,1,0,1,1,1,0,0,1,0,6.0,97.0,2560.0,1600.0,0,0,2.0,20.0,13.0,199990.0
15.0,2.0,3.0,2.0,0.0,142,1.0,1,0,16,0,512,1.0,24.0,14.0,1,0,1,1,1,0,0,0,0,3.0,56.6,1920.0,1200.0,0,0,2.0,20.0,13.0,85889.0
10.0,2.0,3.0,1.0,2.0,157,1.0,1,0,8,0,512,1.0,12.0,10.0,1,1,1,1,1,0,0,0,0,3.0,41.0,1920.0,1080.0,0,0,2.0,19.0,12.0,55350.0
7.0,2.0,2.0,1.0,0.0,229,1.0,1,0,32,0,2048,2.0,24.0,14.0,1,0,1,1,1,1,0,1,0,6.0,90.0,3200.0,1800.0,0,0,2.0,21.0,13.0,453490.0
16.0,2.0,3.0,3.0,0.0,178,1.0,1,0,64,0,2048,2.0,36.0,24.0,1,1,1,1,1,1,1,1,0,3.0,90.0,2560.0,1600.0,0,0,2.0,21.0,13.0,339990.0
7.0,2.0,3.0,1.0,2.0,157,1.0,0,0,16,0,512,0.0,16.0,8.0,1,1,1,1,1,0,0,0,0,4.0,54.0,1920.0,1080.0,0,0,0.0,5.0,5.0,67990.0
7.0,2.0,2.0,1.0,0.0,229,1.0,1,0,32,0,1024,2.0,36.0,24.0,1,0,1,1,1,1,0,1,0,6.0,86.0,3200.0,1800.0,0,0,2.0,21.0,13.0,323290.0
7.0,2.0,2.0,1.0,0.0,216,1.0,1,0,16,0,1024,2.0,32.0,8.0,1,1,1,1,1,1,0,1,1,6.0,86.0,1920.0,1200.0,0,0,0.0,5.0,7.0,199990.0
16.0,2.0,3.0,1.0,1.0,141,1.0,1,0,16,0,512,1.0,8.0,4.0,1,0,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,2,0,2.0,19.0,11.0,39990.0
16.0,2.0,3.0,2.0,2.0,170,0.0,1,0,16,0,512,2.0,12.0,12.0,1,0,1,1,1,0,1,0,0,4.0,72.0,1920.0,1200.0,0,0,2.0,19.0,12.0,84990.0
16.0,2.0,3.0,1.0,1.0,157,1.0,0,0,16,0,512,1.0,10.0,6.0,1,0,1,1,1,0,0,0,0,3.0,53.8,1920.0,1080.0,2,0,2.0,18.0,12.0,36990.0
16.0,2.0,3.0,1.0,1.0,157,1.0,0,0,8,0,512,1.0,10.0,6.0,1,0,1,1,1,0,0,0,0,3.0,53.8,1920.0,1080.0,2,0,2.0,18.0,12.0,34990.0
9.0,2.0,2.0,2.0,0.0,141,1.0,1,0,16,0,1024,2.0,24.0,14.0,0,0,1,1,1,1,0,0,0,6.0,99.0,3840.0,2400.0,0,3,2.0,20.0,12.0,189999.0
7.0,2.0,2.0,1.0,0.0,204,1.0,1,0,64,0,1024,2.0,36.0,24.0,1,0,1,1,1,1,0,1,0,6.0,97.0,3200.0,1800.0,0,0,2.0,21.0,13.0,446390.0
15.0,2.0,3.0,3.0,2.0,170,1.0,0,1,16,0,512,0.0,16.0,6.0,1,0,1,1,1,0,1,0,0,4.0,59.0,1920.0,1200.0,0,0,0.0,4.0,7.0,73990.0
15.0,2.0,3.0,1.0,2.0,162,1.0,1,1,16,0,512,0.0,8.0,8.0,1,1,1,1,1,0,1,0,0,3.0,52.5,1920.0,1200.0,0,0,0.0,5.0,5.0,66500.0
4.0,2.0,2.0,1.0,0.0,189,0.0,1,0,16,0,1024,2.0,24.0,14.0,1,0,1,1,1,1,0,1,0,4.0,90.0,2560.0,1600.0,0,0,2.0,20.0,12.0,144990.0
10.0,2.0,3.0,1.0,1.0,141,1.0,1,0,16,0,512,1.0,10.0,6.0,1,1,1,0,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,18.0,12.0,43990.0
4.0,2.0,3.0,1.0,0.0,142,0.0,1,0,16,0,512,2.0,12.0,8.0,1,1,1,1,1,0,1,0,0,3.0,50.0,1920.0,1200.0,0,0,2.0,19.0,12.0,70990.0
15.0,2.0,3.0,1.0,2.0,162,1.0,0,1,16,0,512,0.0,16.0,6.0,1,1,1,1,1,0,1,0,0,3.0,52.5,1920.0,1200.0,0,0,0.0,4.0,7.0,64990.0
4.0,2.0,2.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,16.0,6.0,1,0,1,1,1,0,1,0,0,3.0,50.0,1920.0,1080.0,2,0,0.0,4.0,5.0,72990.0
2.0,2.0,1.0,1.0,0.0,142,0.0,1,0,8,0,512,2.0,16.0,8.0,1,0,1,1,1,1,0,1,0,4.0,90.0,1920.0,1200.0,1,0,0.0,5.0,7.0,114990.0
7.0,2.0,2.0,1.0,0.0,216,1.0,1,0,32,0,2048,2.0,64.0,12.0,1,1,1,1,1,1,0,1,1,6.0,86.0,1920.0,1200.0,0,0,0.0,9.0,7.0,302990.0
2.0,2.0,1.0,1.0,0.0,142,0.0,1,0,16,0,512,2.0,16.0,8.0,1,0,1,1,1,1,0,1,0,4.0,90.0,1920.0,1200.0,1,0,0.0,5.0,7.0,129990.0
2.0,2.0,3.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,12.0,10.0,1,0,1,1,1,1,0,1,0,3.0,50.0,1920.0,1080.0,0,0,2.0,19.0,13.0,57990.0
14.0,2.0,3.0,1.0,2.0,162,0.0,1,0,16,0,512,1.0,12.0,12.0,1,0,1,1,1,1,1,0,0,4.0,72.0,1200.0,1920.0,0,0,2.0,19.0,13.0,98999.0
7.0,2.0,3.0,1.0,2.0,157,1.0,1,0,8,0,512,1.0,6.0,4.0,1,0,1,0,1,0,0,1,0,3.0,42.0,1920.0,1080.0,0,0,2.0,19.0,10.0,69990.0
8.0,2.0,0.0,2.0,2.0,162,0.0,1,0,16,0,512,1.0,12.0,10.0,1,0,1,1,1,0,1,1,0,4.0,64.0,1920.0,1200.0,0,0,2.0,19.0,13.0,79990.0
8.0,2.0,0.0,2.0,2.0,162,0.0,1,0,16,0,512,1.0,18.0,12.0,1,0,1,1,1,0,1,1,0,4.0,64.0,1920.0,1200.0,0,0,2.0,20.0,13.0,79990.0
10.0,2.0,1.0,1.0,0.0,142,1.0,1,0,16,0,1024,2.0,12.0,10.0,1,0,1,1,1,0,1,0,0,3.0,51.0,1920.0,1200.0,0,0,2.0,19.0,12.0,126800.0
4.0,2.0,2.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,16.0,8.0,1,0,1,1,1,0,1,0,0,3.0,50.0,1920.0,1080.0,2,0,0.0,5.0,5.0,81900.0
10.0,2.0,1.0,1.0,2.0,142,1.0,1,0,16,0,512,2.0,12.0,10.0,1,0,1,1,1,0,1,0,0,3.0,51.0,1920.0,1200.0,0,0,2.0,20.0,12.0,131684.0
10.0,2.0,1.0,1.0,2.0,162,1.0,1,0,16,0,1024,1.0,12.0,10.0,1,0,1,1,1,0,1,0,0,3.0,51.0,1920.0,1200.0,0,0,2.0,20.0,12.0,125900.0
10.0,2.0,3.0,1.0,1.0,112,1.0,0,0,8,0,512,1.0,4.0,4.0,1,1,1,0,1,0,0,0,0,3.0,41.0,1366.0,768.0,0,0,2.0,17.0,3.0,32990.0
10.0,2.0,1.0,1.0,0.0,142,1.0,1,0,16,0,1024,1.0,12.0,10.0,1,0,1,1,1,0,1,0,0,3.0,51.0,1920.0,1200.0,0,0,2.0,20.0,12.0,127790.0
10.0,2.0,1.0,1.0,0.0,142,1.0,1,0,16,0,1024,1.0,12.0,10.0,1,0,1,1,1,0,1,0,0,3.0,51.0,1920.0,1200.0,0,0,2.0,19.0,12.0,113612.0
10.0,2.0,1.0,1.0,2.0,162,1.0,1,0,16,0,512,1.0,12.0,12.0,1,0,1,1,1,0,1,0,0,3.0,51.0,1920.0,1200.0,0,0,2.0,19.0,12.0,108625.0
10.0,2.0,0.0,1.0,0.0,283,1.0,1,0,32,0,1024,2.0,24.0,14.0,0,0,1,1,1,1,1,0,0,6.0,86.0,1920.0,1080.0,0,0,2.0,21.0,12.0,272709.0
10.0,2.0,0.0,1.0,0.0,283,1.0,1,0,32,0,1024,2.0,24.0,14.0,0,0,1,1,1,1,1,0,0,6.0,86.0,3840.0,2400.0,0,0,2.0,21.0,12.0,233498.0
10.0,2.0,0.0,1.0,0.0,283,1.0,1,0,32,0,1024,2.0,24.0,14.0,0,0,1,1,1,1,1,0,0,6.0,86.0,3840.0,2400.0,0,0,2.0,21.0,12.0,390914.0
10.0,2.0,0.0,1.0,0.0,283,1.0,1,0,16,0,1024,2.0,24.0,14.0,0,0,1,1,1,1,1,0,0,6.0,86.0,1920.0,1200.0,0,0,2.0,20.0,12.0,230593.0
14.0,2.0,3.0,1.0,0.0,189,0.0,1,0,16,0,1024,1.0,18.0,12.0,1,0,1,1,1,1,1,0,0,4.0,80.0,1600.0,2560.0,0,0,2.0,20.0,13.0,128699.0
10.0,2.0,0.0,1.0,0.0,283,1.0,1,0,16,0,1024,2.0,24.0,14.0,0,0,1,1,1,1,1,0,0,6.0,86.0,3840.0,2400.0,0,0,2.0,20.0,12.0,278712.0
15.0,2.0,1.0,1.0,2.0,135,1.0,1,0,4,0,256,1.0,4.0,2.0,1,1,1,0,1,0,0,0,0,2.0,39.840625,1366.0,768.0,0,0,2.0,14.0,3.0,25490.0
4.0,2.0,2.0,1.0,2.0,216,0.0,1,0,16,0,512,2.0,16.0,8.0,1,0,1,1,1,1,1,0,0,4.0,70.58211920529801,2560.0,1600.0,0,0,0.0,5.0,6.0,119990.0
10.0,2.0,0.0,1.0,0.0,283,1.0,1,0,16,0,1024,2.0,24.0,14.0,0,0,1,1,1,1,1,0,0,6.0,86.0,1920.0,1200.0,0,0,2.0,20.0,12.0,239761.0
14.0,2.0,3.0,1.0,0.0,189,0.0,0,1,16,0,1024,1.0,18.0,12.0,0,0,1,1,1,1,1,0,0,6.0,80.0,1600.0,2560.0,0,0,2.0,20.0,13.0,152499.0
14.0,2.0,3.0,1.0,0.0,142,0.0,1,1,16,0,512,0.0,16.0,6.0,1,0,1,1,1,0,1,0,0,3.0,72.0,1920.0,1200.0,0,0,0.0,4.0,7.0,78299.0
10.0,1.0,3.0,1.0,1.0,100,1.0,1,0,8,0,256,1.0,12.0,6.0,0,0,1,0,1,0,0,0,0,2.0,47.0,1366.0,768.0,0,0,2.0,13.0,3.0,50990.0
15.0,2.0,0.0,1.0,1.0,134,1.0,1,0,16,0,512,1.0,12.0,10.0,1,1,1,0,1,0,0,0,0,3.0,45.0,1920.0,1080.0,1,0,2.0,19.0,12.0,56490.0
2.0,2.0,2.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,12.0,8.0,1,0,1,1,1,0,0,1,0,4.0,57.5,1920.0,1080.0,0,0,2.0,19.0,12.0,69990.0
4.0,2.0,3.0,1.0,1.0,141,1.0,1,0,16,0,512,1.0,12.0,10.0,1,0,1,1,1,0,1,0,0,3.0,42.0,1920.0,1080.0,1,0,2.0,19.0,13.0,63990.0
4.0,2.0,2.0,1.0,0.0,283,0.0,1,0,16,0,512,2.0,24.0,10.0,1,1,1,1,1,0,1,0,0,3.0,50.0,1920.0,1200.0,0,0,2.0,20.0,12.0,114990.0
10.0,1.0,1.0,1.0,1.0,100,1.0,0,0,8,0,512,0.0,4.0,2.0,1,1,1,0,1,0,0,1,0,3.0,41.0,1366.0,768.0,0,0,0.0,1.0,3.0,27490.0
7.0,2.0,1.0,1.0,2.0,141,0.0,1,0,8,0,1024,1.0,12.0,10.0,1,1,1,1,1,0,1,0,0,4.0,54.0,1920.0,1200.0,0,0,2.0,19.0,13.0,60210.0
10.0,2.0,2.0,1.0,0.0,182,1.0,1,0,16,0,512,2.0,12.0,8.0,1,0,1,1,1,0,0,1,0,6.0,84.42653061224489,2560.0,1440.0,0,0,2.0,19.0,13.0,102990.0
10.0,2.0,2.0,1.0,0.0,182,1.0,1,0,16,0,512,2.0,12.0,8.0,1,0,1,1,1,0,0,1,0,6.0,83.0,2560.0,1440.0,0,0,2.0,19.0,13.0,109999.0
13.0,2.0,3.0,1.0,1.0,141,1.0,0,0,32,0,1024,1.0,24.0,14.0,1,0,1,1,1,0,1,0,0,3.0,70.0,1920.0,1080.0,2,0,2.0,20.0,13.0,71990.0
13.0,2.0,3.0,1.0,1.0,141,1.0,1,0,4,0,128,1.0,4.0,4.0,1,0,1,1,1,0,0,0,0,2.0,40.0,1920.0,1080.0,0,0,2.0,16.0,11.0,19990.0
15.0,2.0,1.0,2.0,2.0,157,1.0,1,0,8,0,512,1.0,12.0,10.0,1,0,1,1,1,0,1,0,0,3.0,45.0,1920.0,1080.0,1,0,2.0,19.0,12.0,56990.0
15.0,2.0,3.0,1.0,2.0,135,1.0,1,0,8,0,256,1.0,4.0,2.0,1,1,1,0,1,0,0,0,0,2.0,39.840625,1366.0,768.0,0,0,2.0,14.0,4.0,23990.0
16.0,2.0,3.0,2.0,1.0,141,1.0,1,0,16,0,512,2.0,24.0,8.0,1,0,1,1,1,1,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,20.0,11.0,57990.0
15.0,2.0,0.0,1.0,2.0,157,1.0,1,0,16,0,512,2.0,12.0,4.0,1,0,1,1,1,1,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,20.0,11.0,130800.0
16.0,2.0,2.0,2.0,1.0,141,1.0,1,0,16,0,512,2.0,12.0,8.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,1,0,2.0,19.0,12.0,75990.0
15.0,2.0,1.0,1.0,2.0,157,1.0,1,0,8,0,512,0.0,8.0,4.0,1,0,1,1,1,0,1,1,0,3.0,45.0,1920.0,1200.0,0,0,0.0,1.0,7.0,44990.0
4.0,2.0,2.0,1.0,0.0,283,0.0,1,0,16,0,512,2.0,12.0,8.0,1,1,1,1,1,0,1,0,0,3.0,63.0,1920.0,1200.0,0,0,2.0,19.0,12.0,94990.0
4.0,2.0,3.0,1.0,1.0,141,1.0,1,0,16,0,512,1.0,12.0,10.0,1,0,1,1,1,0,1,0,0,3.0,50.0,1920.0,1080.0,1,0,2.0,19.0,13.0,73990.0
4.0,2.0,3.0,1.0,1.0,141,1.0,1,0,16,0,512,1.0,12.0,10.0,1,0,1,1,1,0,1,0,0,3.0,42.0,1920.0,1080.0,1,0,2.0,19.0,13.0,63990.0
15.0,2.0,2.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,8.0,4.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,19.0,11.0,57990.0
15.0,2.0,1.0,1.0,2.0,157,1.0,1,0,8,0,512,0.0,16.0,6.0,1,0,1,1,1,0,1,1,0,3.0,45.0,1920.0,1200.0,0,0,0.0,4.0,7.0,54990.0
10.0,2.0,3.0,1.0,1.0,141,1.0,0,1,16,0,512,0.0,16.0,8.0,1,1,1,1,1,0,0,0,0,4.0,55.0,1920.0,1080.0,0,0,0.0,5.0,7.0,87680.0
10.0,2.0,3.0,1.0,1.0,141,1.0,0,1,16,0,512,0.0,16.0,6.0,1,1,1,1,1,0,0,0,0,4.0,55.0,1920.0,1080.0,0,0,0.0,4.0,7.0,79490.0
10.0,2.0,3.0,1.0,1.0,141,1.0,0,1,16,0,512,1.0,12.0,10.0,1,1,1,1,1,0,0,0,0,4.0,55.0,1920.0,1080.0,0,0,2.0,19.0,13.0,96990.0
10.0,2.0,3.0,1.0,1.0,141,1.0,0,1,16,0,512,1.0,12.0,10.0,1,1,1,1,1,0,0,0,0,4.0,55.0,1920.0,1080.0,0,0,2.0,19.0,13.0,88680.0
10.0,2.0,3.0,1.0,1.0,141,1.0,0,1,16,0,512,0.0,16.0,6.0,1,1,1,1,1,0,0,0,0,4.0,55.0,1920.0,1080.0,0,0,0.0,4.0,7.0,87490.0
15.0,2.0,3.0,1.0,1.0,157,1.0,1,0,8,0,512,1.0,6.0,2.0,1,1,1,1,1,0,1,0,0,3.0,47.0,1920.0,1080.0,0,0,2.0,18.0,11.0,44927.0
4.0,2.0,3.0,1.0,2.0,243,0.0,1,0,16,0,512,2.0,12.0,8.0,1,0,1,1,1,0,1,0,0,3.0,63.0,2880.0,1800.0,1,0,2.0,19.0,12.0,69990.0
10.0,2.0,3.0,1.0,2.0,243,1.0,1,0,16,0,512,1.0,24.0,14.0,1,0,1,1,1,0,1,0,0,3.0,51.0,2880.0,1800.0,0,0,2.0,20.0,12.0,107767.0
7.0,2.0,1.0,1.0,1.0,141,1.0,1,0,8,1024,256,1.0,6.0,2.0,1,1,1,0,1,0,0,1,0,3.0,41.0,1920.0,1080.0,1,0,2.0,18.0,11.0,38390.0
10.0,2.0,3.0,1.0,2.0,141,1.0,1,0,8,0,512,0.0,4.0,4.0,1,0,1,0,1,0,0,0,0,3.0,41.0,1920.0,1080.0,0,0,0.0,1.0,7.0,39990.0
7.0,2.0,1.0,1.0,2.0,162,0.0,1,1,8,0,1024,1.0,12.0,6.0,1,1,1,1,1,1,1,0,0,4.0,54.0,1920.0,1200.0,0,0,2.0,18.0,13.0,58299.0
10.0,2.0,3.0,1.0,2.0,157,1.0,1,0,16,0,512,0.0,4.0,4.0,1,0,1,1,1,0,1,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,0.0,4.0,7.0,52990.0
15.0,2.0,1.0,1.0,2.0,157,1.0,1,0,16,0,512,0.0,16.0,6.0,1,0,1,1,1,0,1,1,0,3.0,45.0,1920.0,1080.0,0,0,0.0,4.0,7.0,59990.0
15.0,2.0,2.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,16.0,6.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,0.0,4.0,5.0,59990.0
15.0,2.0,1.0,1.0,1.0,141,1.0,1,0,8,0,512,1.0,12.0,10.0,1,1,1,1,1,1,1,1,0,3.0,45.0,1920.0,1080.0,0,0,2.0,19.0,12.0,53990.0
10.0,2.0,0.0,1.0,2.0,189,1.0,1,0,16,0,512,1.0,12.0,12.0,1,0,1,1,1,0,0,0,0,3.0,51.0,2240.0,1400.0,0,0,2.0,19.0,13.0,80490.0
15.0,2.0,2.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,16.0,6.0,1,0,1,1,1,0,0,1,0,3.0,45.0,1920.0,1080.0,0,0,0.0,4.0,5.0,59500.0
15.0,2.0,2.0,1.0,1.0,141,1.0,1,0,8,0,512,2.0,16.0,6.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,0.0,4.0,5.0,60990.0
16.0,2.0,3.0,2.0,1.0,141,1.0,1,0,16,0,1024,2.0,24.0,10.0,1,0,1,1,1,0,0,1,0,3.0,53.5,2560.0,1440.0,0,0,2.0,20.0,13.0,171990.0
15.0,2.0,2.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,16.0,6.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,0.0,4.0,7.0,66990.0
10.0,2.0,0.0,1.0,1.0,141,1.0,1,0,16,1024,512,2.0,16.0,6.0,1,1,1,1,1,1,0,1,0,3.0,52.5,1920.0,1080.0,0,0,0.0,4.0,6.0,115592.0
10.0,2.0,0.0,1.0,1.0,141,1.0,1,0,32,0,1024,2.0,16.0,6.0,1,1,1,1,1,1,0,1,0,3.0,52.5,1920.0,1080.0,0,0,0.0,4.0,6.0,137456.0
15.0,2.0,3.0,1.0,2.0,157,0.0,0,1,8,0,512,1.0,10.0,6.0,1,1,1,1,1,1,1,0,0,3.0,52.5,1920.0,1080.0,0,0,2.0,18.0,12.0,52990.0
10.0,2.0,3.0,1.0,1.0,141,1.0,1,0,16,0,512,0.0,8.0,8.0,1,1,1,0,1,0,0,0,0,3.0,41.0,1920.0,1080.0,0,0,0.0,5.0,5.0,52990.0
10.0,2.0,3.0,1.0,2.0,157,1.0,1,0,8,0,512,1.0,12.0,6.0,1,0,1,0,1,0,0,0,0,3.0,41.0,1920.0,1080.0,0,0,2.0,18.0,13.0,47990.0
13.0,2.0,3.0,1.0,1.0,141,1.0,0,0,16,0,512,1.0,18.0,12.0,1,0,1,1,1,0,1,0,0,3.0,70.0,1920.0,1080.0,2,0,2.0,19.0,13.0,50990.0
10.0,2.0,3.0,1.0,2.0,141,1.0,1,0,8,0,512,0.0,4.0,4.0,1,0,1,0,1,0,0,0,0,3.0,41.0,1920.0,1080.0,0,0,0.0,4.0,7.0,49490.0
10.0,2.0,3.0,1.0,2.0,141,1.0,1,0,16,0,512,0.0,4.0,4.0,1,0,1,0,1,0,0,0,0,3.0,41.0,1920.0,1080.0,0,0,0.0,4.0,7.0,52990.0
10.0,2.0,0.0,1.0,1.0,141,1.0,1,1,16,0,1024,1.0,12.0,10.0,1,1,1,1,1,1,0,0,0,4.0,55.0,1920.0,1080.0,0,0,2.0,20.0,13.0,115990.0
10.0,2.0,0.0,1.0,1.0,141,1.0,1,1,16,0,512,1.0,12.0,10.0,1,1,1,1,1,1,0,0,0,4.0,55.0,1920.0,1080.0,0,0,2.0,20.0,13.0,109990.0
2.0,2.0,1.0,1.0,2.0,112,1.0,0,0,8,0,256,0.0,4.0,4.0,1,0,1,0,1,0,0,1,0,3.0,49.61666666666666,1366.0,768.0,0,0,0.0,4.0,3.0,29990.0
4.0,2.0,2.0,1.0,2.0,216,0.0,1,0,16,0,1024,2.0,16.0,8.0,1,0,1,1,1,1,1,0,0,4.0,76.0,2560.0,1600.0,0,0,0.0,9.0,7.0,174990.0
4.0,2.0,2.0,1.0,1.0,141,1.0,1,0,8,0,1024,2.0,12.0,6.0,1,0,1,1,1,1,0,1,0,4.0,48.0,1920.0,1080.0,0,0,2.0,19.0,11.0,62990.0
7.0,2.0,1.0,1.0,2.0,141,1.0,1,0,16,0,512,1.0,12.0,10.0,1,1,1,1,1,0,1,0,0,4.0,54.0,1920.0,1080.0,0,0,2.0,20.0,13.0,84980.0
15.0,1.0,3.0,1.0,1.0,141,1.0,1,0,8,0,512,0.0,16.0,8.0,1,1,1,1,1,1,1,1,0,3.0,45.0,1920.0,1080.0,0,0,0.0,5.0,7.0,51990.0
15.0,2.0,2.0,1.0,1.0,141,1.0,1,0,8,0,512,2.0,16.0,6.0,1,0,1,1,1,0,0,1,0,3.0,45.0,1920.0,1080.0,0,0,0.0,4.0,5.0,63990.0
10.0,2.0,0.0,1.0,1.0,141,1.0,1,0,32,0,1024,2.0,16.0,8.0,1,1,1,1,1,1,0,0,0,2.0,52.5,1920.0,1080.0,0,0,0.0,5.0,6.0,139990.0
15.0,2.0,1.0,1.0,1.0,141,1.0,1,0,8,0,512,1.0,6.0,2.0,1,1,1,0,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,1,0,2.0,18.0,11.0,36990.0
7.0,2.0,1.0,1.0,2.0,162,1.0,0,1,8,0,512,1.0,12.0,10.0,1,1,1,1,1,0,1,0,0,4.0,54.0,1920.0,1200.0,0,0,2.0,20.0,12.0,92490.0
