brand,os,utility,warranty,display_size,ppi,aspect_ratio,antiglare,touch_screen,ram,hdd,ssd,graphic,cache,core,hdmi,mcr,wifi,backlit_keyboard,inbuilt_microphone,thunderbolt,fingerprint_sensor,ethernet,display_port,num_of_cell,battery_capacity,pixel_width,pixel_height,usb2,type_c,processor_brand,processor_model,processor_gen,price
15.0,2.0,2.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,12.0,8.0,1,0,1,1,1,0,0,1,0,3.0,60.0,1920.0,1080.0,0,0,2.0,19.0,12.0,69990.0
15.0,2.0,2.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,8.0,4.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,19.0,11.0,63990.0
10.0,2.0,3.0,1.0,2.0,141,1.0,1,0,8,0,512,0.0,4.0,4.0,1,0,1,0,1,0,0,0,0,3.0,41.0,1920.0,1080.0,0,0,0.0,4.0,7.0,47990.0
4.0,2.0,2.0,1.0,0.0,283,0.0,1,0,16,0,512,2.0,24.0,10.0,1,1,1,1,1,0,1,0,0,3.0,63.0,1920.0,1200.0,0,0,2.0,20.0,12.0,99990.0
16.0,2.0,2.0,2.0,1.0,141,1.0,1,0,16,0,512,2.0,24.0,10.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,0,0,2.0,20.0,12.0,111990.0
16.0,2.0,2.0,2.0,1.0,141,1.0,0,0,16,0,512,2.0,12.0,8.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,0,0,2.0,19.0,12.0,92990.0
10.0,2.0,1.0,1.0,1.0,112,1.0,1,0,16,0,512,1.0,12.0,10.0,1,0,1,1,1,0,0,1,0,3.0,41.0,1920.0,1080.0,0,0,2.0,19.0,12.0,67990.0
15.0,1.0,0.0,1.0,2.0,157,1.0,1,0,8,0,512,1.0,10.0,6.0,1,0,1,0,1,0,1,1,0,3.0,45.0,1920.0,1080.0,1,0,2.0,18.0,12.0,46700.0
7.0,2.0,1.0,1.0,0.0,138,0.0,1,0,8,0,512,1.0,10.0,6.0,1,1,1,0,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,18.0,12.0,48990.0
10.0,1.0,1.0,1.0,1.0,100,1.0,1,0,4,0,256,0.0,4.0,2.0,1,1,1,0,1,0,0,1,0,3.0,41.0,1366.0,768.0,0,0,0.0,3.0,3.0,20890.0
15.0,2.0,0.0,1.0,2.0,157,1.0,1,0,8,0,512,1.0,10.0,6.0,1,0,1,0,1,0,1,1,0,3.0,45.0,1920.0,1080.0,1,0,2.0,18.0,12.0,61000.0
7.0,2.0,1.0,1.0,1.0,141,1.0,1,0,8,0,512,0.0,8.0,6.0,1,1,1,1,1,0,0,1,0,3.0,41.0,1920.0,1080.0,0,0,0.0,4.0,5.0,45499.0
7.0,2.0,1.0,1.0,0.0,142,0.0,1,0,8,0,512,0.0,16.0,6.0,1,1,1,1,1,1,1,0,0,4.0,54.0,1920.0,1200.0,0,0,0.0,4.0,7.0,62290.0
2.0,2.0,1.0,1.0,1.0,141,1.0,0,0,8,0,512,0.0,4.0,4.0,1,0,1,0,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,0.0,1.0,7.0,30990.0
2.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,256,1.0,6.0,8.0,1,0,1,0,1,0,0,0,0,3.0,40.0,1920.0,1080.0,0,0,2.0,13.0,3.0,30990.0
15.0,2.0,1.0,1.0,1.0,157,1.0,1,0,8,0,512,0.0,4.0,4.0,1,1,1,0,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,0.0,1.0,7.0,33990.0
10.0,2.0,3.0,1.0,2.0,157,1.0,1,0,8,0,512,1.0,8.0,4.0,1,0,1,1,1,0,0,0,0,3.0,43.0,1920.0,1080.0,0,0,2.0,19.0,11.0,58990.0
19.0,2.0,2.0,1.0,2.0,216,1.0,1,0,32,0,1024,2.0,16.0,8.0,1,0,1,1,1,1,0,0,0,6.0,68.1,2560.0,1600.0,0,0,0.0,9.0,7.0,199990.0
16.0,2.0,1.0,2.0,1.0,140,1.0,0,0,16,0,512,2.0,16.0,6.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,0,1,0.0,4.0,7.0,62990.0
16.0,2.0,1.0,2.0,1.0,140,1.0,0,0,16,0,512,2.0,16.0,6.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,0,1,0.0,4.0,7.0,74990.0
16.0,2.0,1.0,2.0,1.0,140,1.0,0,0,16,0,512,2.0,16.0,8.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,0,1,0.0,5.0,7.0,93490.0
16.0,2.0,1.0,2.0,1.0,140,1.0,0,0,8,0,512,2.0,16.0,6.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,0,1,0.0,4.0,7.0,59990.0
16.0,2.0,3.0,1.0,0.0,141,1.0,1,0,16,0,1024,1.0,16.0,8.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,1,0,0.0,5.0,7.0,109990.0
16.0,2.0,3.0,1.0,1.0,141,1.0,1,0,16,0,1024,1.0,16.0,8.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,1,0,0.0,5.0,7.0,109990.0
16.0,2.0,3.0,2.0,1.0,141,1.0,1,0,8,0,512,2.0,12.0,6.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,19.0,12.0,49990.0
16.0,2.0,3.0,2.0,1.0,141,1.0,1,0,16,0,512,2.0,24.0,8.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,20.0,11.0,61990.0
4.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,512,1.0,12.0,10.0,1,0,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,1,0,2.0,19.0,12.0,50749.0
16.0,2.0,3.0,1.0,1.0,141,1.0,1,0,16,0,1024,1.0,16.0,8.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,1,0,0.0,5.0,7.0,100990.0
16.0,2.0,3.0,1.0,0.0,141,1.0,1,0,16,0,1024,1.0,16.0,8.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,1,0,0.0,5.0,7.0,100990.0
16.0,2.0,3.0,1.0,1.0,141,1.0,1,0,16,0,512,1.0,16.0,6.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,1,0,0.0,4.0,7.0,84990.0
10.0,2.0,1.0,1.0,2.0,112,1.0,1,0,16,0,512,1.0,12.0,10.0,1,0,1,1,1,0,0,1,0,3.0,41.0,1366.0,768.0,0,0,2.0,19.0,12.0,65990.0
7.0,2.0,1.0,1.0,0.0,138,0.0,1,0,16,0,512,2.0,12.0,12.0,1,1,1,1,1,0,1,1,0,4.0,54.0,1920.0,1080.0,0,0,2.0,19.0,12.0,80990.0
10.0,2.0,3.0,1.0,1.0,141,1.0,1,0,16,0,512,1.0,12.0,12.0,1,0,1,1,0,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,19.0,13.0,72999.0
15.0,2.0,0.0,1.0,2.0,157,1.0,1,0,16,0,512,1.0,18.0,12.0,1,0,1,1,1,1,0,1,0,3.0,52.5,1920.0,1200.0,0,0,2.0,20.0,12.0,110990.0
16.0,2.0,3.0,1.0,2.0,157,1.0,0,0,8,0,512,1.0,12.0,10.0,1,0,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,2,0,2.0,20.0,12.0,60990.0
16.0,2.0,3.0,1.0,2.0,157,1.0,0,0,16,0,512,1.0,12.0,10.0,1,0,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,2,0,2.0,20.0,12.0,53990.0
16.0,2.0,3.0,2.0,2.0,170,0.0,1,0,8,0,512,1.0,12.0,12.0,1,0,1,1,1,0,1,0,0,4.0,75.0,1920.0,1200.0,0,0,2.0,19.0,12.0,82990.0
16.0,2.0,3.0,2.0,1.0,141,1.0,1,0,16,0,512,2.0,12.0,6.0,1,0,1,1,1,1,0,1,0,3.0,52.4,1920.0,1080.0,0,0,2.0,19.0,11.0,68490.0
16.0,2.0,3.0,2.0,1.0,141,1.0,1,0,8,0,512,2.0,12.0,6.0,1,0,1,1,1,1,0,1,0,3.0,52.4,1920.0,1080.0,0,0,2.0,19.0,11.0,52990.0
7.0,2.0,1.0,1.0,0.0,266,0.0,1,1,32,0,1024,2.0,24.0,14.0,0,1,1,1,1,1,1,0,0,6.0,97.0,3840.0,2400.0,0,4,2.0,20.0,13.0,303490.0
7.0,2.0,0.0,1.0,2.0,164,1.0,1,1,32,0,1024,1.0,18.0,12.0,0,0,1,1,1,0,1,0,0,3.0,55.0,3840.0,2400.0,0,2,2.0,20.0,13.0,201990.0
7.0,2.0,1.0,1.0,1.0,290,0.0,1,1,32,0,1024,2.0,24.0,14.0,0,1,1,1,1,1,1,0,0,6.0,86.0,3456.0,2160.0,0,3,2.0,20.0,13.0,279490.0
15.0,2.0,2.0,1.0,0.0,189,1.0,1,0,32,0,1024,2.0,36.0,24.0,1,0,1,1,1,1,0,1,0,4.0,99.9,2560.0,1600.0,0,0,2.0,21.0,13.0,286200.0
15.0,2.0,2.0,1.0,0.0,189,1.0,1,0,16,0,1024,2.0,32.0,8.0,1,0,1,1,1,1,0,1,0,4.0,80.0,2560.0,1600.0,0,0,0.0,5.0,7.0,169175.0
15.0,2.0,2.0,1.0,0.0,141,1.0,1,0,16,0,1024,2.0,18.0,12.0,1,1,1,1,1,1,0,0,0,4.0,99.9,3200.0,2000.0,0,0,2.0,19.0,13.0,157544.0
15.0,2.0,0.0,1.0,2.0,157,1.0,1,0,8,0,512,1.0,12.0,10.0,1,0,1,1,1,0,1,1,0,3.0,45.0,1920.0,1080.0,1,0,2.0,19.0,12.0,75999.0
15.0,2.0,0.0,1.0,2.0,157,1.0,1,0,16,0,512,1.0,12.0,10.0,1,0,1,1,1,0,1,1,0,4.0,45.0,1920.0,1080.0,1,0,2.0,20.0,12.0,133000.0
14.0,2.0,3.0,1.0,0.0,189,0.0,0,1,8,0,256,1.0,12.0,12.0,0,0,1,1,1,1,1,0,0,6.0,80.0,1600.0,2560.0,0,0,2.0,19.0,13.0,205000.0
14.0,2.0,3.0,1.0,0.0,189,0.0,1,0,16,0,1024,1.0,18.0,12.0,1,0,1,1,1,1,1,0,0,4.0,90.0,1600.0,2560.0,0,0,2.0,20.0,13.0,142990.0
14.0,2.0,3.0,1.0,0.0,147,0.0,1,0,16,0,1024,1.0,18.0,12.0,1,0,1,1,1,1,1,0,0,4.0,90.0,1600.0,2560.0,0,0,2.0,20.0,13.0,146990.0
14.0,2.0,3.0,1.0,0.0,142,0.0,1,1,16,0,512,0.0,16.0,8.0,1,0,1,1,1,0,1,0,0,4.0,72.0,1920.0,1200.0,0,0,0.0,5.0,7.0,89799.0
1.0,2.0,3.0,1.0,1.0,141,1.0,1,0,4,0,256,1.0,4.0,2.0,1,0,1,0,1,0,0,0,0,2.0,18.5,1920.0,1080.0,1,0,2.0,14.0,3.0,15990.0
16.0,2.0,3.0,1.0,2.0,157,1.0,1,0,16,0,512,0.0,16.0,8.0,1,0,1,1,1,0,0,0,0,3.0,39.3,1920.0,1080.0,2,0,0.0,5.0,7.0,59990.0
7.0,2.0,1.0,1.0,1.0,141,1.0,0,0,8,0,512,0.0,8.0,6.0,1,1,1,0,1,0,0,0,0,3.0,41.0,1920.0,1080.0,1,0,0.0,4.0,5.0,40890.0
16.0,2.0,3.0,1.0,2.0,157,1.0,1,0,16,0,512,1.0,10.0,6.0,1,0,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,2,0,2.0,18.0,12.0,37990.0
4.0,2.0,3.0,1.0,2.0,162,0.0,1,0,16,0,512,2.0,12.0,8.0,1,0,1,1,1,0,1,0,0,3.0,50.0,1920.0,1200.0,0,0,2.0,19.0,12.0,63990.0
15.0,1.0,3.0,1.0,1.0,141,1.0,1,0,8,0,512,0.0,8.0,6.0,1,0,1,0,1,0,0,1,0,2.0,39.840625,1920.0,1080.0,1,0,0.0,4.0,5.0,35990.0
15.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,512,0.0,8.0,6.0,1,1,1,0,1,0,1,1,0,3.0,45.0,1920.0,1080.0,2,0,0.0,4.0,5.0,41490.0
4.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,512,2.0,16.0,6.0,1,0,1,1,1,1,0,0,0,3.0,50.0,1920.0,1080.0,2,0,0.0,4.0,5.0,53990.0
4.0,2.0,3.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,16.0,8.0,1,0,1,1,1,1,0,0,0,3.0,50.0,1920.0,1080.0,2,0,0.0,5.0,5.0,64990.0
10.0,2.0,2.0,1.0,0.0,137,1.0,1,0,8,0,512,2.0,12.0,6.0,1,1,1,1,1,0,0,1,0,4.0,70.0,1920.0,1080.0,0,0,2.0,19.0,11.0,59990.0
2.0,2.0,3.0,1.0,1.0,141,1.0,0,0,16,0,512,2.0,12.0,8.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,19.0,12.0,51990.0
4.0,2.0,1.0,1.0,2.0,157,1.0,1,0,8,0,512,1.0,6.0,2.0,1,0,1,0,1,0,1,0,0,2.0,37.0,1920.0,1080.0,2,0,2.0,18.0,11.0,37990.0
15.0,1.0,3.0,1.0,1.0,147,1.0,1,0,8,0,512,0.0,4.0,4.0,1,1,1,0,1,0,0,1,0,2.0,39.840625,1920.0,1080.0,0,0,0.0,1.0,7.0,31499.0
4.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,512,1.0,6.0,2.0,1,0,1,1,1,0,0,0,0,2.0,37.0,1920.0,1080.0,2,0,2.0,18.0,11.0,35990.0
4.0,2.0,3.0,1.0,1.0,212,1.0,1,0,16,0,1024,1.0,18.0,12.0,1,0,1,1,1,1,1,0,0,4.0,70.58211920529801,2880.0,1620.0,1,0,2.0,19.0,13.0,94990.0
7.0,2.0,2.0,1.0,2.0,216,1.0,1,0,16,0,1024,2.0,24.0,10.0,1,0,1,1,1,1,0,0,0,6.0,80.5,2560.0,1600.0,0,0,2.0,20.0,13.0,208990.0
15.0,2.0,1.0,1.0,1.0,141,1.0,1,0,8,0,512,1.0,10.0,6.0,1,0,1,0,1,0,0,1,0,2.0,38.0,1920.0,1080.0,1,0,2.0,18.0,12.0,36990.0
15.0,2.0,3.0,3.0,2.0,157,1.0,1,0,16,0,512,1.0,8.0,4.0,1,0,1,1,1,1,0,1,0,3.0,45.0,1920.0,1080.0,1,0,2.0,19.0,11.0,74000.0
15.0,2.0,3.0,1.0,1.0,147,1.0,1,0,8,0,512,0.0,4.0,4.0,1,1,1,0,1,0,0,1,0,2.0,38.0,1920.0,1080.0,1,0,0.0,1.0,7.0,31990.0
15.0,2.0,1.0,1.0,1.0,141,1.0,1,0,8,0,512,1.0,12.0,10.0,1,0,1,0,1,0,0,1,0,2.0,38.0,1920.0,1080.0,1,0,2.0,19.0,12.0,51999.0
15.0,2.0,1.0,1.0,2.0,157,1.0,1,0,8,0,512,1.0,12.0,10.0,1,0,1,0,1,0,0,1,0,2.0,38.0,1920.0,1080.0,1,0,2.0,19.0,12.0,49990.0
15.0,2.0,1.0,1.0,2.0,157,1.0,1,0,8,0,512,1.0,10.0,6.0,1,0,1,0,1,0,0,1,0,2.0,38.0,1920.0,1080.0,1,0,2.0,18.0,12.0,36490.0
2.0,2.0,3.0,1.0,1.0,141,1.0,0,0,8,0,512,2.0,12.0,8.0,1,0,1,1,0,0,1,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,19.0,12.0,57990.0
15.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,256,1.0,6.0,2.0,1,1,1,1,1,0,0,0,0,2.0,45.0,1920.0,1080.0,1,0,2.0,18.0,11.0,35990.0
15.0,2.0,3.0,1.0,1.0,157,1.0,1,0,16,0,512,1.0,12.0,4.0,1,1,1,1,1,0,1,0,0,3.0,45.0,1920.0,1080.0,1,0,2.0,20.0,11.0,61601.0
7.0,2.0,1.0,1.0,1.0,141,1.0,0,0,8,0,512,1.0,12.0,10.0,1,0,1,1,1,0,0,0,0,3.0,41.0,1920.0,1080.0,1,0,2.0,19.0,13.0,67990.0
15.0,2.0,3.0,1.0,1.0,141,1.0,1,0,16,0,512,0.0,8.0,8.0,1,1,1,0,1,0,0,1,0,3.0,45.0,1920.0,1080.0,2,0,0.0,5.0,5.0,59990.0
2.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,512,1.0,8.0,4.0,1,1,1,0,1,0,0,1,0,3.0,36.0,1920.0,1080.0,1,0,2.0,19.0,11.0,44990.0
9.0,2.0,3.0,2.0,2.0,243,0.0,1,0,16,0,1024,2.0,24.0,14.0,1,0,1,1,1,1,0,0,0,6.0,63.0,2880.0,1800.0,0,0,2.0,20.0,13.0,164990.0
7.0,2.0,1.0,1.0,1.0,141,1.0,0,0,32,0,1024,2.0,24.0,14.0,1,0,1,1,1,1,0,0,0,6.0,87.0,1920.0,1080.0,0,1,2.0,21.0,12.0,304990.0
7.0,2.0,1.0,1.0,1.0,141,1.0,1,0,8,0,512,1.0,6.0,2.0,1,1,1,0,1,0,0,0,0,4.0,70.58211920529801,1920.0,1080.0,1,0,2.0,18.0,11.0,36490.0
10.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,1024,1.0,10.0,6.0,1,1,1,0,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,18.0,12.0,44090.0
15.0,2.0,1.0,1.0,1.0,141,1.0,1,0,8,0,512,0.0,4.0,4.0,1,1,1,1,1,0,1,0,0,3.0,47.0,1920.0,1080.0,0,0,0.0,4.0,7.0,41990.0
14.0,2.0,3.0,1.0,0.0,189,0.0,1,0,16,0,512,1.0,18.0,12.0,1,0,1,1,1,1,1,0,0,4.0,80.0,1600.0,2560.0,0,0,2.0,20.0,13.0,124199.0
15.0,2.0,2.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,8.0,4.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,19.0,11.0,59990.0
15.0,2.0,3.0,1.0,2.0,157,1.0,1,1,16,0,512,1.0,12.0,10.0,1,1,1,1,1,1,1,0,0,4.0,52.5,1920.0,1200.0,0,0,2.0,20.0,12.0,82990.0
15.0,2.0,0.0,1.0,1.0,157,1.0,1,0,8,0,512,1.0,12.0,10.0,1,1,1,1,1,1,1,1,0,3.0,45.0,1920.0,1080.0,1,0,2.0,19.0,12.0,65990.0
13.0,2.0,3.0,1.0,1.0,141,1.0,0,0,16,0,512,1.0,24.0,14.0,1,0,1,1,1,0,1,0,0,3.0,70.0,1920.0,1080.0,2,0,2.0,20.0,13.0,66990.0
16.0,2.0,3.0,2.0,1.0,141,1.0,1,0,16,0,512,2.0,12.0,6.0,1,0,1,1,1,1,0,1,0,3.0,52.4,1920.0,1080.0,0,0,2.0,19.0,11.0,53990.0
10.0,2.0,1.0,1.0,1.0,100,1.0,1,0,8,0,512,0.0,10.0,6.0,1,1,1,0,1,0,0,1,0,3.0,41.0,1366.0,768.0,0,0,2.0,18.0,12.0,56600.0
14.0,2.0,3.0,1.0,2.0,162,0.0,1,1,8,0,512,1.0,12.0,12.0,1,0,1,1,1,1,1,0,0,4.0,72.0,1200.0,1920.0,0,0,2.0,19.0,13.0,127000.0
7.0,2.0,3.0,1.0,2.0,157,1.0,1,0,8,0,512,1.0,8.0,4.0,1,1,1,0,1,0,0,0,0,4.0,70.58211920529801,1920.0,1080.0,0,0,2.0,19.0,11.0,80990.0
15.0,2.0,1.0,1.0,2.0,141,1.0,1,0,8,0,512,1.0,12.0,10.0,1,1,1,1,1,1,1,0,0,3.0,45.0,1920.0,1080.0,1,0,2.0,19.0,12.0,52990.0
15.0,2.0,3.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,8.0,4.0,1,1,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,20.0,3.0,73889.0
10.0,2.0,2.0,1.0,0.0,137,1.0,1,0,8,0,512,2.0,12.0,6.0,1,1,1,1,1,0,0,1,0,4.0,70.0,1920.0,1080.0,0,0,2.0,19.0,11.0,67999.0
7.0,2.0,2.0,1.0,0.0,141,1.0,1,0,32,0,1024,2.0,24.0,14.0,1,0,1,1,1,0,0,1,0,6.0,84.42653061224489,2560.0,1600.0,0,0,2.0,20.0,13.0,173990.0
7.0,2.0,2.0,1.0,0.0,141,1.0,1,0,16,0,1024,2.0,24.0,14.0,1,0,1,1,1,0,0,1,0,6.0,84.42653061224489,2560.0,1600.0,0,0,2.0,20.0,13.0,163790.0
10.0,2.0,1.0,1.0,2.0,112,1.0,1,0,8,0,512,1.0,4.0,4.0,1,1,1,0,1,0,0,1,0,3.0,49.61666666666666,1366.0,768.0,0,0,2.0,17.0,3.0,29490.0
15.0,2.0,3.0,2.0,1.0,141,1.0,1,0,8,0,512,1.0,6.0,2.0,1,1,1,0,1,0,0,0,0,3.0,45.0,1920.0,1080.0,1,0,2.0,18.0,11.0,38889.0
2.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,512,1.0,10.0,6.0,1,0,1,0,1,0,0,1,0,3.0,45.0,1920.0,1080.0,1,0,2.0,18.0,12.0,34990.0
7.0,2.0,1.0,1.0,2.0,162,0.0,1,1,8,0,512,1.0,12.0,10.0,1,1,1,1,1,1,1,0,0,3.0,54.0,1920.0,1200.0,1,0,2.0,19.0,13.0,76490.0
13.0,2.0,1.0,1.0,2.0,157,1.0,0,0,16,0,512,1.0,12.0,4.0,1,0,1,1,1,0,0,0,0,2.0,50.0,1920.0,1080.0,0,0,2.0,20.0,11.0,48990.0
7.0,2.0,1.0,1.0,1.0,141,1.0,1,0,16,0,512,1.0,12.0,10.0,1,1,1,1,1,1,1,0,0,3.0,41.0,1920.0,1080.0,1,0,2.0,19.0,12.0,66499.0
7.0,2.0,1.0,1.0,2.0,141,1.0,1,0,16,0,512,1.0,12.0,10.0,1,1,1,1,1,0,0,0,0,4.0,54.0,1920.0,1080.0,0,0,2.0,19.0,13.0,72450.0
7.0,2.0,1.0,1.0,2.0,141,1.0,1,0,16,0,512,1.0,12.0,10.0,1,1,1,1,1,0,1,0,0,4.0,54.0,1920.0,1080.0,0,0,2.0,20.0,13.0,81989.0
10.0,2.0,3.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,16.0,8.0,1,1,1,1,1,0,0,1,0,4.0,70.58211920529801,1920.0,1080.0,0,0,0.0,5.0,5.0,76990.0
4.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,256,1.0,4.0,2.0,1,0,1,1,1,0,0,0,0,3.0,42.0,1920.0,1080.0,1,0,2.0,14.0,3.0,26990.0
7.0,2.0,1.0,1.0,1.0,141,1.0,0,0,8,0,512,1.0,12.0,10.0,1,0,1,1,1,0,0,0,0,3.0,41.0,1920.0,1080.0,1,0,2.0,19.0,13.0,63990.0
10.0,1.0,0.0,1.0,2.0,157,1.0,1,0,8,0,512,0.0,16.0,8.0,1,0,1,1,1,0,1,1,0,3.0,45.0,1920.0,1080.0,0,0,0.0,5.0,5.0,47990.0
16.0,2.0,3.0,3.0,0.0,178,1.0,1,0,32,0,1024,2.0,24.0,14.0,1,1,1,1,1,1,1,1,0,3.0,90.0,2560.0,1600.0,0,0,2.0,21.0,13.0,247999.0
7.0,2.0,1.0,1.0,0.0,142,0.0,1,1,8,0,512,1.0,12.0,10.0,1,1,1,1,1,1,1,0,0,6.0,86.0,1920.0,1200.0,0,0,2.0,19.0,13.0,93990.0
7.0,2.0,1.0,1.0,1.0,141,1.0,1,0,8,1024,256,1.0,6.0,2.0,1,1,1,0,1,0,0,1,0,3.0,41.0,1920.0,1080.0,1,0,2.0,18.0,11.0,43750.0
10.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,512,0.0,16.0,6.0,1,1,1,1,1,0,0,1,0,4.0,70.58211920529801,1920.0,1080.0,0,0,0.0,4.0,5.0,54990.0
10.0,2.0,1.0,1.0,1.0,141,1.0,1,0,16,0,512,1.0,12.0,10.0,1,0,1,1,1,0,0,0,0,3.0,41.0,1920.0,1080.0,0,0,2.0,0.0,12.0,68990.0
